"Mouse","Stage","Behavior","Time","Amplitude","SEM"
3,"Baseline","Motion",800,0.52,0.07
3,"Baseline","Motion",810,0.6,0.21
3,"Baseline","Motion",820,1.15,0.61
3,"Baseline","Motion",830,0.65,0.29
3,"Baseline","Motion",840,0.37,0.17
3,"Baseline","Motion",850,1.07,0.46
3,"Baseline","Motion",860,0.95,0.1
3,"Baseline","Motion",870,0.68,0.25
3,"Baseline","Motion",880,0.7,0.34
3,"Baseline","Motion",890,0.87,0.47
3,"Baseline","Motion",900,0.15,0.1
3,"Baseline","Motion",910,0.8,0.31
3,"Baseline","Motion",920,0.2,0.17
3,"Baseline","Motion",930,0.48,0.28
3,"Baseline","Motion",940,1.1,0.42
3,"Baseline","Motion",950,0.87,0.32
3,"Baseline","Motion",960,0.43,0.25
3,"Baseline","Motion",970,1.18,0.07
3,"Baseline","Motion",980,0.82,0.3
3,"Baseline","Motion",990,0.3,0.3
3,"Baseline","Motion",1000,0.43,0.25
3,"Baseline","Motion",1010,0.3,0.19
3,"Baseline","Motion",1020,0.23,0.23
3,"Baseline","Motion",1030,0.73,0.5
3,"Baseline","Motion",1040,0.8,0.38
3,"Baseline","Motion",1050,0.78,0.26
3,"Baseline","Motion",1060,1.1,0.49
3,"Baseline","Motion",1070,0.55,0.32
3,"Baseline","Motion",1080,0.7,0.45
3,"Baseline","Motion",1090,0.23,0.19
3,"Baseline","Motion",1100,0.85,0.39
3,"Baseline","Motion",1110,0.7,0.57
3,"Baseline","Motion",1120,0.23,0.23
3,"Baseline","Motion",1130,0.5,0.19
3,"Baseline","Motion",1140,0.43,0.21
3,"Baseline","Motion",1150,0.75,0.44
3,"Baseline","Motion",1160,1,0.48
3,"Baseline","Motion",1170,0.1,0.07
3,"Baseline","Motion",1180,0.1,0.1
3,"Baseline","Motion",1190,0.28,0.19
3,"Baseline","Motion",1200,0.45,0.45
3,"Baseline","Motion",1210,0.33,0.26
3,"Baseline","Motion",1220,0.3,0.24
3,"Baseline","Motion",1230,0.55,0.34
3,"Baseline","Motion",1240,0.12,0.12
3,"Baseline","Motion",1250,0.42,0.33
3,"Baseline","Motion",1260,0.75,0.56
3,"Baseline","Motion",1270,0.55,0.33
3,"Baseline","Motion",1280,0.72,0.54
3,"Baseline","Motion",1290,0.4,0.28
3,"Baseline","Motion",1300,0.3,0.27
3,"Baseline","Motion",1310,0.17,0.17
3,"Baseline","Motion",1320,0,0
3,"Baseline","Motion",1330,0.5,0.17
3,"Baseline","Motion",1340,0.77,0.39
3,"Baseline","Motion",1350,0.48,0.28
3,"Baseline","Motion",1360,0.42,0.15
3,"Baseline","Motion",1370,0.5,0.44
3,"Baseline","Motion",1380,0.48,0.28
3,"Baseline","Motion",1390,0.42,0.25
3,"Baseline","Motion",1400,0.12,0.08
3,"Baseline","Motion",1410,0,0
3,"Baseline","Motion",1420,0.25,0.25
3,"Baseline","Motion",1430,0.05,0.05
3,"Post","Motion",0,0.22,0.22
3,"Post","Motion",10,0.3,0.3
3,"Post","Motion",20,0.82,0.38
3,"Post","Motion",30,1.02,0.5
3,"Post","Motion",40,1,0.38
3,"Post","Motion",50,1.28,0.41
3,"Post","Motion",60,1.54,0.43
3,"Post","Motion",70,1.22,0.37
3,"Post","Motion",80,1,0.28
3,"Post","Motion",90,1.24,0.34
3,"Post","Motion",100,1.2,0.38
3,"Post","Motion",110,0.84,0.39
3,"Post","Motion",120,0.72,0.34
3,"Post","Motion",130,0.52,0.39
3,"Post","Motion",140,0.5,0.31
3,"Post","Motion",150,0.42,0.26
3,"Post","Motion",160,0.4,0.23
3,"Post","Motion",170,1.18,0.47
3,"Post","Motion",180,1.18,0.57
3,"Post","Motion",190,0.74,0.42
3,"Post","Motion",200,0.22,0.12
3,"Post","Motion",210,0.4,0.27
3,"Post","Motion",220,0.28,0.28
3,"Post","Motion",230,0.36,0.25
3,"Post","Motion",240,0.52,0.33
3,"Post","Motion",250,0.52,0.33
3,"Post","Motion",260,0.64,0.24
3,"Post","Motion",270,0.54,0.39
3,"Post","Motion",280,0.6,0.25
3,"Post","Motion",290,0.72,0.27
3,"Post","Motion",300,0.72,0.27
3,"Post","Motion",310,0.46,0.24
3,"Post","Motion",320,0.48,0.3
3,"Post","Motion",330,0.36,0.25
3,"Post","Motion",340,0.46,0.21
3,"Post","Motion",350,0.48,0.35
3,"Post","Motion",360,0.92,0.39
3,"Post","Motion",370,0.46,0.21
3,"Post","Motion",380,0.22,0.22
3,"Post","Motion",390,0.18,0.18
3,"Post","Motion",400,0.18,0.18
3,"Post","Motion",410,0.02,0.02
3,"Post","Motion",420,0.28,0.18
3,"Post","Motion",430,0.58,0.35
3,"Post","Motion",440,0.24,0.24
3,"Post","Motion",450,0.2,0.2
3,"Post","Motion",460,0.24,0.15
3,"Post","Motion",470,0.44,0.28
3,"Post","Motion",480,0.4,0.25
3,"Post","Motion",490,0.64,0.3
3,"Post","Motion",500,0.6,0.35
3,"Post","Motion",510,0.76,0.31
3,"Post","Motion",520,0.5,0.23
3,"Post","Motion",530,0.04,0.04
3,"Post","Motion",540,0.56,0.41
3,"Post","Motion",550,0.06,0.06
3,"Post","Motion",560,0.1,0.1
3,"Post","Motion",570,0,0
3,"Post","Motion",580,0.34,0.21
3,"Post","Motion",590,0.5,0.26
3,"Post","Motion",600,0.96,0.47
3,"Post","Motion",610,0.42,0.21
3,"Post","Motion",620,0.18,0.12
3,"Post","Motion",630,0.32,0.16
3,"Post","Motion",640,0.26,0.24
3,"Post","Motion",650,0.42,0.21
3,"Post","Motion",660,0.28,0.23
3,"Post","Motion",670,0,0
3,"Post","Motion",680,0.24,0.22
3,"Post","Motion",690,0.02,0.02
3,"Post","Motion",700,0.38,0.23
3,"Post","Motion",710,0.28,0.12
3,"Post","Motion",720,0.36,0.11
3,"Post","Motion",730,0.32,0.1
3,"Post","Motion",740,0.36,0.12
3,"Post","Motion",750,0.14,0.06
3,"Post","Motion",760,0.26,0.1
3,"Post","Motion",770,0.16,0.16
3,"Post","Motion",780,0.28,0.14
3,"Post","Motion",790,0.32,0.2
3,"Post","Motion",800,0.16,0.1
3,"Post","Motion",810,0.44,0.27
3,"Post","Motion",820,0.36,0.19
3,"Post","Motion",830,0,0
3,"Post","Motion",840,0.16,0.16
3,"Post","Motion",850,0.02,0.02
3,"Post","Motion",860,0.3,0.15
3,"Post","Motion",870,0.2,0.08
3,"Post","Motion",880,0.2,0.15
3,"Post","Motion",890,0.38,0.23
3,"Post","Motion",900,0.22,0.13
3,"Post","Motion",910,0.28,0.17
3,"Post","Motion",920,0.5,0.22
3,"Post","Motion",930,0.28,0.17
3,"Post","Motion",940,0.34,0.14
3,"Post","Motion",950,0.38,0.26
3,"Post","Motion",960,0.02,0.02
3,"Post","Motion",970,0.16,0.16
3,"Post","Motion",980,0.16,0.1
3,"Post","Motion",990,0.24,0.16
3,"Post","Motion",1000,0.26,0.26
3,"Post","Motion",1010,0.02,0.02
3,"Post","Motion",1020,0,0
3,"Post","Motion",1030,0,0
3,"Post","Motion",1040,0,0
3,"Post","Motion",1050,0.02,0.02
3,"Post","Motion",1060,0.36,0.24
3,"Post","Motion",1070,0.6,0.31
3,"Post","Motion",1080,0.64,0.17
3,"Post","Motion",1090,0.44,0.1
3,"Post","Motion",1100,0.72,0.27
3,"Post","Motion",1110,0.48,0.23
3,"Post","Motion",1120,0.16,0.09
3,"Post","Motion",1130,0.22,0.14
3,"Post","Motion",1140,0.06,0.06
3,"Post","Motion",1150,0.06,0.06
3,"Post","Motion",1160,0.02,0.02
3,"Post","Motion",1170,0.04,0.04
3,"Post","Motion",1180,0.1,0.1
3,"Post","Motion",1190,0.16,0.12
3,"Post","Motion",1200,0.7,0.32
3,"Post","Motion",1210,0.62,0.28
3,"Post","Motion",1220,0.8,0.31
3,"Post","Motion",1230,0.72,0.34
3,"Post","Motion",1240,0.86,0.23
3,"Post","Motion",1250,0.24,0.19
3,"Post","Motion",1260,0.48,0.33
3,"Post","Motion",1270,0.42,0.27
3,"Post","Motion",1280,0.2,0.2
3,"Post","Motion",1290,0.04,0.04
3,"Post","Motion",1300,0,0
3,"Post","Motion",1310,0.16,0.16
3,"Post","Motion",1320,0.26,0.26
3,"Post","Motion",1330,0.22,0.22
3,"Post","Motion",1340,0.14,0.14
3,"Post","Motion",1350,0.18,0.16
3,"Post","Motion",1360,0.66,0.28
3,"Post","Motion",1370,1.06,0.58
3,"Post","Motion",1380,1.06,0.4
3,"Post","Motion",1390,1,0.33
3,"Post","Motion",1400,0.76,0.28
3,"Post","Motion",1410,0.56,0.45
3,"Post","Motion",1420,0.3,0.21
3,"Post","Motion",1430,0.24,0.15
3,"Shocks","Motion",0,0.4,0.34
3,"Shocks","Motion",10,1.92,0.67
3,"Shocks","Motion",20,2.05,0.13
3,"Shocks","Motion",30,1.65,0.27
3,"Shocks","Motion",40,1.35,0.31
3,"Shocks","Motion",50,0.9,0.3
3,"Shocks","Motion",60,1,0.44
3,"Shocks","Motion",70,0.75,0.34
3,"Shocks","Motion",80,0.33,0.24
3,"Shocks","Motion",90,0.03,0.03
3,"Shocks","Motion",100,0.23,0.23
3,"Shocks","Motion",110,0.3,0.18
3,"Shocks","Motion",120,0.5,0.5
3,"Shocks","Motion",130,0.15,0.15
3,"Shocks","Motion",140,0,0
3,"Shocks","Motion",150,0.28,0.28
3,"Shocks","Motion",160,0.7,0.41
3,"Shocks","Motion",170,0.83,0.45
3,"Shocks","Motion",180,1.02,0.51
3,"Shocks","Motion",190,1.15,0.48
3,"Shocks","Motion",200,0.72,0.47
3,"Shocks","Motion",210,0.3,0.3
3,"Shocks","Motion",220,0.25,0.17
3,"Shocks","Motion",230,0.33,0.24
3,"Shocks","Motion",240,0.33,0.21
3,"Shocks","Motion",250,0.12,0.12
3,"Shocks","Motion",260,0.3,0.19
3,"Shocks","Motion",270,0.4,0.4
3,"Shocks","Motion",280,0.28,0.19
3,"Shocks","Motion",290,0.5,0.35
3,"Shocks","Motion",300,0.7,0.64
3,"Shocks","Motion",310,0.55,0.32
3,"Shocks","Motion",320,0.35,0.24
3,"Shocks","Motion",330,0.03,0.03
3,"Shocks","Motion",340,0.7,0.7
3,"Shocks","Motion",350,0.17,0.17
3,"Shocks","Motion",360,0,0
3,"Shocks","Motion",370,0,0
3,"Shocks","Motion",380,0,0
3,"Shocks","Motion",390,0.03,0.03
3,"Shocks","Motion",400,0.1,0.1
3,"Shocks","Motion",410,0.72,0.46
3,"Shocks","Motion",420,0.53,0.38
3,"Shocks","Motion",430,0.35,0.35
3,"Shocks","Motion",440,0,0
3,"Shocks","Motion",450,0,0
3,"Shocks","Motion",460,0,0
3,"Shocks","Motion",470,0.58,0.54
3,"Shocks","Motion",480,1.28,0.7
3,"Shocks","Motion",490,0.55,0.27
3,"Shocks","Motion",500,0.55,0.25
3,"Shocks","Motion",510,0.72,0.23
3,"Shocks","Motion",520,0.17,0.17
3,"Shocks","Motion",530,0.2,0.2
3,"Shocks","Motion",540,0.45,0.26
3,"Shocks","Motion",550,0.1,0.1
3,"Shocks","Motion",560,0,0
3,"Shocks","Motion",570,0,0
3,"Shocks","Motion",580,0,0
3,"Shocks","Motion",590,0.37,0.34
3,"Shocks","Motion",600,0.55,0.33
3,"Shocks","Motion",610,0.17,0.17
3,"Shocks","Motion",620,0.87,0.59
3,"Shocks","Motion",630,0.82,0.23
3,"Shocks","Motion",640,1.32,0.21
3,"Shocks","Motion",650,0.53,0.19
3,"Shocks","Motion",660,0.42,0.25
3,"Shocks","Motion",670,0.07,0.07
3,"Shocks","Motion",680,0.33,0.33
3,"Shocks","Motion",690,0.2,0.2
3,"Shocks","Motion",700,0.3,0.27
3,"Shocks","Motion",710,0,0
3,"Shocks","Motion",720,0.4,0.4
3,"Shocks","Motion",730,0,0
3,"Shocks","Motion",740,0.03,0.03
3,"Shocks","Motion",750,0.03,0.03
3,"Shocks","Motion",760,0.05,0.05
3,"Shocks","Motion",770,0.05,0.03
3,"Shocks","Motion",780,0.08,0.05
3,"Shocks","Motion",790,0.03,0.03
3,"Shocks","Motion",800,0.03,0.03
3,"Shocks","Motion",810,0.03,0.03
3,"Shocks","Motion",820,0.03,0.03
3,"Shocks","Motion",830,0.05,0.05
3,"Shocks","Motion",840,0,0
3,"Shocks","Motion",850,0.12,0.08
3,"Shocks","Motion",860,0.28,0.19
3,"Shocks","Motion",870,0.07,0.07
3,"Shocks","Motion",880,0,0
3,"Shocks","Motion",890,0,0
3,"Shocks","Motion",900,0,0
3,"Shocks","Motion",910,0.15,0.1
3,"Shocks","Motion",920,0.12,0.09
3,"Shocks","Motion",930,0.1,0.1
3,"Shocks","Motion",940,0.17,0.14
3,"Shocks","Motion",950,0.12,0.08
3,"Shocks","Motion",960,0.12,0.09
3,"Shocks","Motion",970,0.1,0.07
3,"Shocks","Motion",980,0.07,0.07
3,"Shocks","Motion",990,0,0
3,"Shocks","Motion",1000,0.05,0.05
3,"Shocks","Motion",1010,0.15,0.06
3,"Shocks","Motion",1020,0.37,0.17
3,"Shocks","Motion",1030,0.28,0.21
3,"Shocks","Motion",1040,0.1,0.06
3,"Shocks","Motion",1050,0.2,0.2
3,"Shocks","Motion",1060,0.05,0.05
3,"Shocks","Motion",1070,0,0
3,"Shocks","Motion",1080,0.03,0.03
3,"Shocks","Motion",1090,0.32,0.19
3,"Shocks","Motion",1100,0.45,0.27
3,"Shocks","Motion",1110,0.25,0.19
3,"Shocks","Motion",1120,0.12,0.06
3,"Shocks","Motion",1130,0.25,0.25
3,"Shocks","Motion",1140,0.25,0.22
3,"Shocks","Motion",1150,0.37,0.37
3,"Shocks","Motion",1160,0.23,0.23
3,"Shocks","Motion",1170,0.25,0.25
3,"Shocks","Motion",1180,0.05,0.05
3,"Shocks","Motion",1190,0,0
3,"Shocks","Motion",1200,0,0
3,"Shocks","Motion",1210,0,0
3,"Shocks","Motion",1220,0,0
3,"Shocks","Motion",1230,0,0
3,"Shocks","Motion",1240,0.05,0.05
3,"Shocks","Motion",1250,0.23,0.23
3,"Shocks","Motion",1260,0.2,0.17
3,"Shocks","Motion",1270,0.47,0.29
3,"Shocks","Motion",1280,0.45,0.39
3,"Shocks","Motion",1290,0.15,0.1
3,"Shocks","Motion",1300,0.05,0.05
3,"Shocks","Motion",1310,0,0
3,"Shocks","Motion",1320,0,0
3,"Shocks","Motion",1330,0.03,0.03
3,"Shocks","Motion",1340,0,0
3,"Shocks","Motion",1350,0.08,0.05
3,"Shocks","Motion",1360,0.62,0.37
3,"Shocks","Motion",1370,0.6,0.29
3,"Shocks","Motion",1380,0.6,0.47
3,"Shocks","Motion",1390,0.55,0.52
3,"Shocks","Motion",1400,0.3,0.24
3,"Shocks","Motion",1410,0.25,0.22
3,"Shocks","Motion",1420,0.12,0.12
3,"Shocks","Motion",1430,0.1,0.1
4,"Baseline","Nest",0,2.25,0.79
4,"Baseline","Nest",10,1.68,0.94
4,"Baseline","Nest",20,1.23,0.71
4,"Baseline","Nest",30,1.02,0.77
4,"Baseline","Nest",40,0.45,0.35
4,"Baseline","Nest",50,0.03,0.03
4,"Baseline","Nest",60,0.05,0.03
4,"Baseline","Nest",70,0.15,0.06
4,"Baseline","Nest",80,0.15,0.09
4,"Baseline","Nest",90,0.12,0.06
4,"Baseline","Nest",100,0.45,0.45
4,"Baseline","Nest",110,0.82,0.73
4,"Baseline","Nest",120,0.93,0.43
4,"Baseline","Nest",130,1.65,0.59
4,"Baseline","Nest",140,1.55,0.62
4,"Baseline","Nest",150,0.62,0.46
4,"Baseline","Nest",160,0.03,0.03
4,"Baseline","Nest",170,0,0
4,"Baseline","Nest",180,0.17,0.1
4,"Baseline","Nest",190,0.05,0.05
4,"Baseline","Nest",200,0.07,0.07
4,"Baseline","Nest",210,0.03,0.03
4,"Baseline","Nest",220,0,0
4,"Baseline","Nest",230,0.3,0.3
4,"Baseline","Nest",240,0.68,0.68
4,"Baseline","Nest",250,0.4,0.23
4,"Baseline","Nest",260,1.18,0.65
4,"Baseline","Nest",270,0.85,0.47
4,"Baseline","Nest",280,0.6,0.57
4,"Baseline","Nest",290,1.2,0.69
4,"Baseline","Nest",300,1.42,0.5
4,"Baseline","Nest",310,1.87,0.72
4,"Baseline","Nest",320,0.8,0.61
4,"Baseline","Nest",330,0.03,0.03
4,"Baseline","Nest",340,0.22,0.11
4,"Baseline","Nest",350,0.05,0.03
4,"Baseline","Nest",360,0.03,0.03
4,"Baseline","Nest",370,0.05,0.05
4,"Baseline","Nest",380,0.15,0.1
4,"Baseline","Nest",390,0.1,0.07
4,"Baseline","Nest",400,0.33,0.29
4,"Baseline","Nest",410,0.6,0.6
4,"Baseline","Nest",420,0.47,0.35
4,"Baseline","Nest",430,0.5,0.24
4,"Baseline","Nest",440,0.57,0.39
4,"Baseline","Nest",450,1.27,0.74
4,"Baseline","Nest",460,1.23,0.79
4,"Baseline","Nest",470,0.25,0.17
4,"Baseline","Nest",480,0.08,0.05
4,"Baseline","Nest",490,0.12,0.08
4,"Baseline","Nest",500,0.15,0.09
4,"Baseline","Nest",510,0.08,0.05
4,"Baseline","Nest",520,0.08,0.05
4,"Baseline","Nest",530,0.35,0.14
4,"Baseline","Nest",540,0.23,0.19
4,"Baseline","Nest",550,0.75,0.75
4,"Baseline","Nest",560,0.68,0.38
4,"Baseline","Nest",570,1.43,0.48
4,"Baseline","Nest",580,1.65,0.41
4,"Baseline","Nest",590,0.97,0.67
4,"Baseline","Nest",600,0.82,0.6
4,"Baseline","Nest",610,0.37,0.23
4,"Baseline","Nest",620,0.7,0.45
4,"Baseline","Nest",630,0.73,0.66
4,"Baseline","Nest",640,0.3,0.12
4,"Baseline","Nest",650,0.5,0.44
4,"Baseline","Nest",660,1.5,0.7
4,"Baseline","Nest",670,1.95,0.56
4,"Baseline","Nest",680,2.23,0.17
4,"Baseline","Nest",690,0.5,0.33
4,"Baseline","Nest",700,0.05,0.05
4,"Baseline","Nest",710,0.9,0.63
4,"Baseline","Nest",720,1.32,0.55
4,"Baseline","Nest",730,2.65,0.21
4,"Baseline","Nest",740,2.73,0.31
4,"Baseline","Nest",750,2.72,0.05
4,"Baseline","Nest",760,2.75,0.29
4,"Baseline","Nest",770,2.85,0.25
4,"Baseline","Nest",780,2.85,0.29
4,"Baseline","Nest",790,3.02,0.53
4,"Baseline","Nest",800,1.85,0.57
4,"Baseline","Nest",810,1.98,0.59
4,"Baseline","Nest",820,2.37,0.5
4,"Baseline","Nest",830,3.05,0.23
4,"Baseline","Nest",840,2.97,0.33
4,"Baseline","Nest",850,2.65,0.26
4,"Baseline","Nest",860,2,0.53
4,"Baseline","Nest",870,2.83,0.35
4,"Baseline","Nest",880,2.5,0.46
4,"Baseline","Nest",890,2.78,0.22
4,"Baseline","Nest",900,2.15,0.66
4,"Baseline","Nest",910,2.6,0.21
4,"Baseline","Nest",920,1.9,0.15
4,"Baseline","Nest",930,2.2,0.58
4,"Baseline","Nest",940,2,0.45
4,"Baseline","Nest",950,2.68,0.3
4,"Baseline","Nest",960,1.9,0.7
4,"Baseline","Nest",970,1.62,0.69
4,"Baseline","Nest",980,1.35,0.46
4,"Baseline","Nest",990,1.6,0.92
4,"Baseline","Nest",1000,0.65,0.17
4,"Baseline","Nest",1010,0.93,0.32
4,"Baseline","Nest",1020,1.2,0.62
4,"Baseline","Nest",1030,2.1,0.82
4,"Baseline","Nest",1040,1.9,0.65
4,"Baseline","Nest",1050,2.05,0.46
4,"Baseline","Nest",1060,2.05,0.67
4,"Baseline","Nest",1070,2.5,0.67
4,"Baseline","Nest",1080,2.67,0.6
4,"Baseline","Nest",1090,1.83,0.25
4,"Baseline","Nest",1100,2.12,0.52
4,"Baseline","Nest",1110,1.7,0.58
4,"Baseline","Nest",1120,2.08,0.74
4,"Baseline","Nest",1130,0.93,0.42
4,"Baseline","Nest",1140,1.02,0.67
4,"Baseline","Nest",1150,0.53,0.4
4,"Baseline","Nest",1160,0.97,0.97
4,"Baseline","Nest",1170,0.68,0.46
4,"Baseline","Nest",1180,1.6,0.96
4,"Baseline","Nest",1190,1.45,0.66
4,"Baseline","Nest",1200,1.7,0.58
4,"Baseline","Nest",1210,1.9,0.5
4,"Baseline","Nest",1220,2.02,0.65
4,"Baseline","Nest",1230,1.65,0.65
4,"Baseline","Nest",1240,0.8,0.5
4,"Baseline","Nest",1250,0.25,0.17
4,"Baseline","Nest",1260,0.78,0.49
4,"Baseline","Nest",1270,0.98,0.75
4,"Baseline","Nest",1280,0.93,0.54
4,"Baseline","Nest",1290,0.73,0.43
4,"Baseline","Nest",1300,0.45,0.12
4,"Baseline","Nest",1310,0.45,0.26
4,"Baseline","Nest",1320,1.25,0.76
4,"Baseline","Nest",1330,1.62,0.69
4,"Baseline","Nest",1340,1.78,0.47
4,"Baseline","Nest",1350,1,0.5
4,"Baseline","Nest",1360,1.43,0.79
4,"Baseline","Nest",1370,2.12,0.77
4,"Baseline","Nest",1380,1.4,0.46
4,"Baseline","Nest",1390,1.45,0.8
4,"Baseline","Nest",1400,1.25,0.68
4,"Baseline","Nest",1410,3.1,0.16
4,"Baseline","Nest",1420,2.25,0.33
4,"Baseline","Nest",1430,2.25,0.4
4,"Post","Nest",0,1.02,0.61
4,"Post","Nest",10,0.95,0.6
4,"Post","Nest",20,0.5,0.21
4,"Post","Nest",30,0.5,0.3
4,"Post","Nest",40,0.95,0.49
4,"Post","Nest",50,1.32,0.41
4,"Post","Nest",60,1.43,0.37
4,"Post","Nest",70,2.08,0.19
4,"Post","Nest",80,1.3,0.16
4,"Post","Nest",90,1.48,0.26
4,"Post","Nest",100,1.5,0.32
4,"Post","Nest",110,1.7,0.23
4,"Post","Nest",120,1.22,0.34
4,"Post","Nest",130,1.15,0.25
4,"Post","Nest",140,1.17,0.44
4,"Post","Nest",150,0.57,0.39
4,"Post","Nest",160,0.85,0.59
4,"Post","Nest",170,0.62,0.37
4,"Post","Nest",180,0.47,0.35
4,"Post","Nest",190,0,0
4,"Post","Nest",200,0,0
4,"Post","Nest",210,0,0
4,"Post","Nest",220,0.05,0.05
4,"Post","Nest",230,0.52,0.27
4,"Post","Nest",240,0.85,0.23
4,"Post","Nest",250,0.5,0.26
4,"Post","Nest",260,0.97,0.49
4,"Post","Nest",270,0.35,0.17
4,"Post","Nest",280,0.25,0.25
4,"Post","Nest",290,0.8,0.49
4,"Post","Nest",300,0.28,0.28
4,"Post","Nest",310,0.28,0.24
4,"Post","Nest",320,0.03,0.03
4,"Post","Nest",330,0,0
4,"Post","Nest",340,0,0
4,"Post","Nest",350,0,0
4,"Post","Nest",360,0.03,0.03
4,"Post","Nest",370,0.05,0.05
4,"Post","Nest",380,0.15,0.1
4,"Post","Nest",390,0.12,0.09
4,"Post","Nest",400,0,0
4,"Post","Nest",410,0.37,0.26
4,"Post","Nest",420,0.05,0.05
4,"Post","Nest",430,0.17,0.14
4,"Post","Nest",440,0.07,0.07
4,"Post","Nest",450,0.03,0.03
4,"Post","Nest",460,0.07,0.07
4,"Post","Nest",470,0.15,0.09
4,"Post","Nest",480,0.62,0.31
4,"Post","Nest",490,0.25,0.15
4,"Post","Nest",500,0.03,0.03
4,"Post","Nest",510,0.03,0.03
4,"Post","Nest",520,0.08,0.05
4,"Post","Nest",530,0.47,0.31
4,"Post","Nest",540,0.1,0.06
4,"Post","Nest",550,0.03,0.03
4,"Post","Nest",560,0,0
4,"Post","Nest",570,0.05,0.03
4,"Post","Nest",580,0.03,0.03
4,"Post","Nest",590,0.12,0.09
4,"Post","Nest",600,0.05,0.05
4,"Post","Nest",610,0.03,0.03
4,"Post","Nest",620,0.3,0.3
4,"Post","Nest",630,0.4,0.4
4,"Post","Nest",640,0.4,0.27
4,"Post","Nest",650,1.2,0.44
4,"Post","Nest",660,1,0.61
4,"Post","Nest",670,0.83,0.5
4,"Post","Nest",680,0.78,0.52
4,"Post","Nest",690,0.4,0.23
4,"Post","Nest",700,0.07,0.07
4,"Post","Nest",710,0.65,0.65
4,"Post","Nest",720,0.2,0.12
4,"Post","Nest",730,0.27,0.02
4,"Post","Nest",740,0.37,0.15
4,"Post","Nest",750,0.93,0.56
4,"Post","Nest",760,0.75,0.72
4,"Post","Nest",770,1.48,0.77
4,"Post","Nest",780,0.75,0.56
4,"Post","Nest",790,1.15,0.39
4,"Post","Nest",800,0.83,0.79
4,"Post","Nest",810,0.45,0.35
4,"Post","Nest",820,0.12,0.05
4,"Post","Nest",830,0.33,0.09
4,"Post","Nest",840,1.02,0.54
4,"Post","Nest",850,1.37,0.75
4,"Post","Nest",860,0.72,0.53
4,"Post","Nest",870,0.3,0.09
4,"Post","Nest",880,0.28,0.11
4,"Post","Nest",890,0.57,0.3
4,"Post","Nest",900,0.73,0.3
4,"Post","Nest",910,0.57,0.33
4,"Post","Nest",920,0.57,0.15
4,"Post","Nest",930,0.93,0.59
4,"Post","Nest",940,1.08,0.57
4,"Post","Nest",950,0.48,0.38
4,"Post","Nest",960,0.85,0.69
4,"Post","Nest",970,0.4,0.14
4,"Post","Nest",980,0.98,0.74
4,"Post","Nest",990,0.8,0.3
4,"Post","Nest",1000,0.53,0.4
4,"Post","Nest",1010,0.48,0.14
4,"Post","Nest",1020,0.28,0.11
4,"Post","Nest",1030,0.82,0.46
4,"Post","Nest",1040,1,0.43
4,"Post","Nest",1050,0.7,0.36
4,"Post","Nest",1060,0.48,0.38
4,"Post","Nest",1070,0.62,0.45
4,"Post","Nest",1080,1.08,0.58
4,"Post","Nest",1090,0.87,0.12
4,"Post","Nest",1100,0.68,0.45
4,"Post","Nest",1110,0.35,0.26
4,"Post","Nest",1120,0.35,0.29
4,"Post","Nest",1130,0.73,0.66
4,"Post","Nest",1140,1.07,0.65
4,"Post","Nest",1150,0.95,0.57
4,"Post","Nest",1160,0.53,0.49
4,"Post","Nest",1170,0.28,0.14
4,"Post","Nest",1180,0.1,0.07
4,"Post","Nest",1190,0.17,0.12
4,"Post","Nest",1200,0.12,0.06
4,"Post","Nest",1210,0.43,0.31
4,"Post","Nest",1220,0.12,0.12
4,"Post","Nest",1230,0.15,0.15
4,"Post","Nest",1240,0.3,0.16
4,"Post","Nest",1250,0.3,0.1
4,"Post","Nest",1260,0.18,0.05
4,"Post","Nest",1270,0.3,0.19
4,"Post","Nest",1280,0.33,0.33
4,"Post","Nest",1290,0.42,0.42
4,"Post","Nest",1300,0.6,0.57
4,"Post","Nest",1310,0,0
4,"Post","Nest",1320,0.03,0.03
4,"Post","Nest",1330,0.05,0.05
4,"Post","Nest",1340,0,0
4,"Post","Nest",1350,0.03,0.03
4,"Post","Nest",1360,0,0
4,"Post","Nest",1370,0.22,0.14
4,"Post","Nest",1380,0.57,0.57
4,"Post","Nest",1390,0.37,0.37
4,"Post","Nest",1400,0.03,0.03
4,"Post","Nest",1410,0.2,0.17
4,"Post","Nest",1420,0.55,0.34
4,"Post","Nest",1430,1.55,0.71
4,"Shocks","Nest",0,1.8,0.49
4,"Shocks","Nest",10,1.07,0.14
4,"Shocks","Nest",20,1.18,0.13
4,"Shocks","Nest",30,1.23,0.09
4,"Shocks","Nest",40,2,0.23
4,"Shocks","Nest",50,1.57,0.48
4,"Shocks","Nest",60,1.5,0.35
4,"Shocks","Nest",70,1.52,0.47
4,"Shocks","Nest",80,1.45,0.35
4,"Shocks","Nest",90,0.65,0.36
4,"Shocks","Nest",100,0.23,0.23
4,"Shocks","Nest",110,0.23,0.23
4,"Shocks","Nest",120,0,0
4,"Shocks","Nest",130,0,0
4,"Shocks","Nest",140,0.03,0.03
4,"Shocks","Nest",150,0.2,0.2
4,"Shocks","Nest",160,0.65,0.38
4,"Shocks","Nest",170,0.78,0.43
4,"Shocks","Nest",180,0.57,0.21
4,"Shocks","Nest",190,0.55,0.34
4,"Shocks","Nest",200,0.35,0.29
